FECHA,HORA ,Severidad,TIPO_SINIESTRO,TOTAL DE FALLECIDOS,TOTAL DE HERIDOS
23/2/2019,08:30:00,GRAVE,CHOQUE LATERAL,0,1
23/2/2019,23:20:00,LEVE,ESTRELLAMIENTO,0,0
23/2/2019,21:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
24/2/2019,02:50:00,LEVE,CHOQUE POR ALC,0,0
24/2/2019,10:24:00,LEVE,PERDIDA DE CARRIL,0,0
24/2/2019,05:36:00,LEVE,PERDIDA DE CARRIL,0,0
24/2/2019,03:15:00,LEVE,PERDIDA DE CARRIL,0,0
24/2/2019,17:30:00,LEVE,ESTRELLAMIENTO,0,0
26/2/2019,12:30:00,GRAVE,CHOQUE LATERAL,0,1
27/2/2019,14:00:00,GRAVE,CHOQUE LATERAL,0,1
27/2/2019,17:00:00,GRAVE,PERDIDA DE CARRIL,0,1
27/2/2019,19:50:00,GRAVE,PERDIDA DE CARRIL,0,1
27/2/2019,20:05:00,GRAVE,VOLCAMIENTO,0,1
28/2/2019,00:05:00,FATAL,PERDIDA DE CARRIL,1,0
28/2/2019,07:30:00,GRAVE,ATROPELLO,0,1
28/2/2019,22:00:00,GRAVE,CHOQUE FRONTAL,0,3
28/2/2019,16:30:00,LEVE,PERDIDA DE CARRIL,0,0
2/3/2019,06:45:00,FATAL,CHOQUE FRONTAL,1,0
2/3/2019,12:55:00,GRAVE,CHOQUE POR ALC,0,2
2/3/2019,22:00:00,GRAVE,ROZAMIENTO,0,2
2/3/2019,18:20:00,LEVE,PERDIDA DE CARRIL,0,0
3/3/2019,06:15:00,FATAL,ATROPELLO,1,0
3/3/2019,04:30:00,GRAVE,PERDIDA DE CARRIL,0,2
3/3/2019,10:30:00,GRAVE,VOLCAMIENTO,0,2
3/3/2019,00:01:00,GRAVE,ROZAMIENTO,0,1
3/3/2019,17:30:00,FATAL,PERDIDA DE CARRIL,1,1
3/3/2019,18:35:00,GRAVE,PERDIDA DE CARRIL,0,1
3/3/2019,21:30:00,GRAVE,ROZAMIENTO,0,1
4/3/2019,06:00:00,GRAVE,PERDIDA DE CARRIL,0,2
4/3/2019,03:00:00,LEVE,ESTRELLAMIENTO,0,0
4/3/2019,15:15:00,GRAVE,VOLCAMIENTO,0,1
4/3/2019,18:20:00,GRAVE,COLISIÓN,0,1
4/3/2019,20:45:00,LEVE,CHOQUE LATERAL,0,0
4/3/2019,22:45:00,LEVE,COLISIÓN,0,0
5/3/2019,09:20:00,GRAVE,CHOQUE LATERAL,0,1
5/3/2019,18:15:00,GRAVE,CHOQUE LATERAL,0,1
5/3/2019,20:05:00,LEVE,ESTRELLAMIENTO,0,0
6/3/2019,14:55:00,FATAL,ATROPELLO,1,0
8/3/2019,17:00:00,LEVE,COLISIÓN,0,0
8/3/2019,17:56:00,LEVE,PERDIDA DE CARRIL,0,0
8/3/2019,23:00:00,LEVE,PERDIDA DE CARRIL,0,0
9/3/2019,17:15:00,GRAVE,PERDIDA DE CARRIL,0,1
9/3/2019,19:48:00,GRAVE,VOLCAMIENTO,0,1
10/3/2019,06:50:00,LEVE,PERDIDA DE CARRIL,0,0
10/3/2019,10:30:00,GRAVE,CHOQUE LATERAL,0,2
10/3/2019,14:30:00,GRAVE,ATROPELLO,0,1
10/3/2019,21:30:00,GRAVE,PERDIDA DE CARRIL,0,1
11/3/2019,12:20:00,GRAVE,ATROPELLO,0,2
11/3/2019,07:15:00,GRAVE,ROZAMIENTO,0,1
11/3/2019,20:50:00,GRAVE,CHOQUE LATERAL,0,2
12/3/2019,14:45:00,GRAVE,CHOQUE LATERAL,0,1
12/3/2019,13:40:00,GRAVE,PERDIDA DE CARRIL,0,1
13/3/2019,05:50:00,GRAVE,CHOQUE POR ALC,0,1
13/3/2019,12:00:00,FATAL,ROZAMIENTO,1,0
13/3/2019,23:00:00,GRAVE,CHOQUE FRONTAL,0,1
14/3/2019,16:05:00,GRAVE,CHOQUE LATERAL,0,1
14/3/2019,13:30:00,LEVE,PERDIDA DE CARRIL,0,0
14/3/2019,11:30:00,GRAVE,PERDIDA DE CARRIL,0,1
15/3/2019,08:45:00,GRAVE,CHOQUE LATERAL,0,1
15/3/2019,18:15:00,GRAVE,CAÍDA DE PASAJERO,0,1
15/3/2019,15:40:00,GRAVE,PERDIDA DE CARRIL,0,1
16/3/2019,22:20:00,LEVE,ATROPELLO,0,0
17/3/2019,14:20:00,GRAVE,PERDIDA DE CARRIL,0,2
18/3/2019,08:20:00,GRAVE,CHOQUE POR ALC,0,1
19/3/2019,12:00:00,GRAVE,CHOQUE POR ALC,0,1
20/3/2019,17:40:00,GRAVE,COLISIÓN,0,1
21/3/2019,00:11:00,GRAVE,ATROPELLO,0,1
21/3/2019,03:40:00,LEVE,PERDIDA DE CARRIL,0,0
22/3/2019,04:15:00,LEVE,ESTRELLAMIENTO,0,0
22/3/2019,00:10:00,GRAVE,PERDIDA DE CARRIL,0,1
23/3/2019,12:45:00,GRAVE,CHOQUE LATERAL,0,1
24/3/2019,05:30:00,LEVE,ESTRELLAMIENTO,0,0
24/3/2019,18:30:00,GRAVE,CHOQUE LATERAL,0,1
24/3/2019,16:18:00,GRAVE,CHOQUE LATERAL,0,1
25/3/2019,04:15:00,GRAVE,PERDIDA DE CARRIL,0,1
25/3/2019,23:00:00,LEVE,ESTRELLAMIENTO,0,0
26/3/2019,19:40:00,GRAVE,ROZAMIENTO,0,2
26/3/2019,20:08:00,GRAVE,CHOQUE LATERAL,0,1
27/3/2019,09:55:00,GRAVE,CAÍDA DE PASAJERO,0,1
27/3/2019,20:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/3/2019,15:10:00,GRAVE,ATROPELLO,0,1
28/3/2019,22:30:00,FATAL,PERDIDA DE CARRIL,2,2
28/3/2019,18:30:00,GRAVE,ATROPELLO,0,1
28/3/2019,19:00:00,LEVE,CAÍDA DE PASAJERO,0,0
29/3/2019,09:25:00,LEVE,CHOQUE LATERAL,0,0
29/3/2019,22:40:00,GRAVE,PERDIDA DE CARRIL,0,3
31/3/2019,11:30:00,LEVE,CHOQUE POR ALC,0,0
31/3/2019,17:10:00,GRAVE,CHOQUE POR ALC,0,1
31/3/2019,19:45:00,LEVE,CHOQUE FRONTAL,0,0
1/4/2019,09:15:00,GRAVE,PERDIDA DE CARRIL,0,1
2/4/2019,20:50:00,GRAVE,CHOQUE LATERAL,0,2
3/4/2019,07:00:00,GRAVE,PERDIDA DE CARRIL,0,2
3/4/2019,12:45:00,GRAVE,PERDIDA DE CARRIL,0,1
3/4/2019,14:00:00,GRAVE,ATROPELLO,0,2
4/4/2019,10:45:00,LEVE,COLISIÓN,0,0
6/4/2019,20:15:00,GRAVE,CHOQUE LATERAL,0,2
6/4/2019,19:30:00,GRAVE,COLISIÓN,0,3
7/4/2019,07:45:00,LEVE,ROZAMIENTO,0,0
7/4/2019,15:15:00,FATAL,PERDIDA DE CARRIL,1,9
8/4/2019,05:30:00,GRAVE,ESTRELLAMIENTO,0,2
8/4/2019,23:25:00,GRAVE,PERDIDA DE CARRIL,0,1
10/4/2019,13:30:00,GRAVE,PERDIDA DE CARRIL,0,1
10/4/2019,17:30:00,GRAVE,CHOQUE POR ALC,0,3
10/4/2019,19:50:00,GRAVE,CAÍDA DE PASAJERO,0,1
11/4/2019,20:28:00,GRAVE,CHOQUE FRONTAL,0,1
13/4/2019,10:00:00,LEVE,CHOQUE LATERAL,0,0
13/4/2019,08:00:00,GRAVE,CHOQUE POR ALC,0,1
13/4/2019,02:00:00,LEVE,CHOQUE POR ALC,0,0
14/4/2019,05:13:00,FATAL,PERDIDA DE CARRIL,1,0
14/4/2019,06:38:00,LEVE,PERDIDA DE CARRIL,0,0
14/4/2019,14:15:00,GRAVE,CHOQUE LATERAL,0,1
14/4/2019,18:00:00,LEVE,ROZAMIENTO,0,0
15/4/2019,00:26:00,FATAL,PERDIDA DE CARRIL,1,0
15/4/2019,14:20:00,GRAVE,ATROPELLO,0,1
15/4/2019,20:50:00,FATAL,ATROPELLO,1,0
15/4/2019,17:00:00,LEVE,PERDIDA DE CARRIL,0,0
17/4/2019,04:00:00,LEVE,PERDIDA DE CARRIL,0,0
18/4/2019,03:30:00,LEVE,PERDIDA DE CARRIL,0,0
18/4/2019,21:50:00,GRAVE,ATROPELLO,0,2
19/4/2019,05:55:00,LEVE,PERDIDA DE CARRIL,0,0
19/4/2019,16:40:00,FATAL,PERDIDA DE CARRIL,1,0
20/4/2019,20:20:00,LEVE,CHOQUE POR ALC,0,0
21/4/2019,17:30:00,GRAVE,ATROPELLO,0,1
21/4/2019,19:30:00,GRAVE,PERDIDA DE CARRIL,0,1
21/4/2019,18:30:00,GRAVE,CHOQUE LATERAL,0,9
21/4/2019,15:20:00,LEVE,PERDIDA DE CARRIL,0,0
22/4/2019,18:00:00,LEVE,CHOQUE POR ALC,0,0
22/4/2019,20:15:00,GRAVE,ESTRELLAMIENTO,0,1
23/4/2019,07:40:00,LEVE,CHOQUE POR ALC,0,0
23/4/2019,10:30:00,LEVE,CHOQUE POR ALC,0,0
23/4/2019,15:30:00,GRAVE,ATROPELLO,0,2
23/4/2019,17:10:00,GRAVE,CHOQUE LATERAL,0,1
24/4/2019,15:00:00,FATAL,CHOQUE LATERAL,1,1
24/4/2019,19:30:00,GRAVE,CHOQUE LATERAL,0,2
24/4/2019,18:00:00,GRAVE,ROZAMIENTO,0,1
24/4/2019,23:55:00,FATAL,CHOQUE FRONTAL,2,1
25/4/2019,08:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
25/4/2019,09:30:00,GRAVE,CHOQUE LATERAL,0,2
26/4/2019,13:00:00,GRAVE,ROZAMIENTO,0,1
27/4/2019,04:20:00,LEVE,PERDIDA DE CARRIL,0,0
27/4/2019,03:40:00,LEVE,PERDIDA DE CARRIL,0,0
28/4/2019,02:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/4/2019,02:20:00,GRAVE,CHOQUE POR ALC,0,1
28/4/2019,01:00:00,GRAVE,ATROPELLO,0,2
28/4/2019,06:35:00,FATAL,CHOQUE FRONTAL,1,1
28/4/2019,01:12:00,FATAL,PERDIDA DE CARRIL,1,1
28/4/2019,22:30:00,GRAVE,ATROPELLO,0,2
29/4/2019,07:40:00,GRAVE,CHOQUE LATERAL,0,1
29/4/2019,08:35:00,LEVE,CAÍDA DE PASAJERO,0,0
30/4/2019,14:00:00,FATAL,CHOQUE LATERAL,1,2
1/5/2019,15:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
1/5/2019,11:40:00,LEVE,CHOQUE LATERAL,0,0
2/5/2019,00:15:00,LEVE,ESTRELLAMIENTO,0,0
2/5/2019,17:00:00,LEVE,PERDIDA DE CARRIL,0,0
2/5/2019,19:30:00,LEVE,ESTRELLAMIENTO,0,0
3/5/2019,10:35:00,GRAVE,VOLCAMIENTO,0,2
3/5/2019,09:15:00,GRAVE,ROZAMIENTO,0,1
3/5/2019,13:15:00,GRAVE,CHOQUE LATERAL,0,2
3/5/2019,10:15:00,GRAVE,CHOQUE LATERAL,0,1
3/5/2019,18:25:00,GRAVE,CHOQUE LATERAL,0,1
3/5/2019,22:30:00,LEVE,PERDIDA DE CARRIL,0,0
3/5/2019,17:50:00,LEVE,CHOQUE LATERAL,0,0
4/5/2019,10:00:00,GRAVE,ROZAMIENTO,0,1
4/5/2019,20:06:00,FATAL,CHOQUE LATERAL,1,1
4/5/2019,10:30:00,LEVE,CHOQUE LATERAL,0,0
5/5/2019,07:20:00,GRAVE,PERDIDA DE CARRIL,0,1
5/5/2019,15:48:00,GRAVE,CHOQUE LATERAL,0,1
5/5/2019,16:30:00,LEVE,ESTRELLAMIENTO,0,0
5/5/2019,19:00:00,GRAVE,ROZAMIENTO,0,1
5/5/2019,15:00:00,GRAVE,PERDIDA DE CARRIL,0,2
6/5/2019,04:35:00,LEVE,CHOQUE LATERAL,0,0
6/5/2019,20:15:00,FATAL,ATROPELLO,1,0
6/5/2019,17:20:00,GRAVE,PERDIDA DE CARRIL,0,2
8/5/2019,06:45:00,GRAVE,PERDIDA DE CARRIL,0,3
8/5/2019,07:15:00,GRAVE,PERDIDA DE CARRIL,0,2
8/5/2019,14:20:00,GRAVE,CHOQUE LATERAL,0,2
9/5/2019,23:50:00,LEVE,PERDIDA DE CARRIL,0,0
9/5/2019,18:55:00,FATAL,CHOQUE FRONTAL,1,1
10/5/2019,05:45:00,LEVE,CHOQUE POR ALC,0,0
10/5/2019,00:01:00,GRAVE,PERDIDA DE CARRIL,0,1
10/5/2019,16:00:00,GRAVE,CHOQUE LATERAL,0,2
10/5/2019,21:00:00,LEVE,PERDIDA DE CARRIL,0,0
10/5/2019,08:30:00,GRAVE,CHOQUE POR ALC,0,1
11/5/2019,01:23:00,LEVE,PERDIDA DE CARRIL,0,0
11/5/2019,13:45:00,GRAVE,CHOQUE POR ALC,0,2
11/5/2019,19:30:00,FATAL,CHOQUE FRONTAL,1,0
11/5/2019,23:15:00,GRAVE,ROZAMIENTO,0,4
12/5/2019,05:10:00,GRAVE,CAÍDA DE PASAJERO,0,2
12/5/2019,09:57:00,LEVE,PERDIDA DE CARRIL,0,0
12/5/2019,09:30:00,GRAVE,CHOQUE POR ALC,0,8
13/5/2019,15:40:00,LEVE,CHOQUE POR ALC,0,0
14/5/2019,15:21:00,FATAL,CHOQUE LATERAL,1,0
15/5/2019,17:40:00,GRAVE,ATROPELLO,0,1
16/5/2019,08:01:00,LEVE,CHOQUE POR ALC,0,0
17/5/2019,11:20:00,GRAVE,VOLCAMIENTO,0,1
17/5/2019,15:44:00,GRAVE,ATROPELLO,0,1
18/5/2019,18:00:00,GRAVE,CHOQUE POR ALC,0,1
18/5/2019,16:00:00,GRAVE,ROZAMIENTO,0,2
19/5/2019,10:45:00,GRAVE,ROZAMIENTO,0,1
19/5/2019,19:00:00,GRAVE,ATROPELLO,0,2
19/5/2019,17:30:00,GRAVE,ESTRELLAMIENTO,0,1
19/5/2019,18:05:00,GRAVE,CHOQUE LATERAL,0,3
19/5/2019,19:15:00,LEVE,ROZAMIENTO,0,0
19/5/2019,23:05:00,GRAVE,ESTRELLAMIENTO,0,1
20/5/2019,07:27:00,GRAVE,CHOQUE LATERAL,0,1
20/5/2019,07:00:00,GRAVE,CHOQUE LATERAL,0,1
20/5/2019,15:50:00,LEVE,CHOQUE POR ALC,0,0
20/5/2019,15:03:00,LEVE,CHOQUE POR ALC,0,0
22/5/2019,08:25:00,GRAVE,PERDIDA DE CARRIL,0,2
23/5/2019,03:40:00,LEVE,PERDIDA DE CARRIL,0,0
23/5/2019,10:40:00,GRAVE,CHOQUE LATERAL,0,2
23/5/2019,20:10:00,GRAVE,CHOQUE LATERAL,0,1
24/5/2019,05:35:00,LEVE,ESTRELLAMIENTO,0,0
24/5/2019,20:15:00,GRAVE,CHOQUE LATERAL,0,1
25/5/2019,00:15:00,LEVE,CHOQUE POR ALC,0,0
25/5/2019,13:34:00,GRAVE,CHOQUE LATERAL,0,1
26/5/2019,04:50:00,LEVE,PERDIDA DE CARRIL,0,0
26/5/2019,16:20:00,LEVE,ESTRELLAMIENTO,0,0
27/5/2019,07:35:00,LEVE,PERDIDA DE CARRIL,0,0
27/5/2019,19:22:00,GRAVE,CHOQUE LATERAL,0,3
28/5/2019,06:46:00,GRAVE,PERDIDA DE CARRIL,0,1
28/5/2019,04:20:00,LEVE,ATIPICO,0,0
28/5/2019,13:35:00,LEVE,PERDIDA DE CARRIL,0,0
28/5/2019,15:10:00,FATAL,PERDIDA DE CARRIL,2,0
30/5/2019,09:02:00,GRAVE,PERDIDA DE CARRIL,0,4
30/5/2019,22:00:00,FATAL,PERDIDA DE CARRIL,1,0
31/5/2019,10:50:00,LEVE,PERDIDA DE CARRIL,0,0
31/5/2019,21:45:00,FATAL,PERDIDA DE CARRIL,1,0
1/6/2019,17:30:00,GRAVE,PERDIDA DE CARRIL,0,1
1/6/2019,23:00:00,GRAVE,PERDIDA DE CARRIL,0,1
2/6/2019,04:00:00,GRAVE,ESTRELLAMIENTO,0,1
2/6/2019,03:45:00,LEVE,ATIPICO,0,0
2/6/2019,07:30:00,LEVE,ATIPICO,0,0
3/6/2019,09:00:00,GRAVE,CHOQUE LATERAL,0,1
3/6/2019,18:42:00,GRAVE,CAÍDA DE PASAJERO,0,1
3/6/2019,23:40:00,GRAVE,CAÍDA DE PASAJERO,0,1
3/6/2019,20:30:00,GRAVE,CHOQUE LATERAL,0,1
5/6/2019,10:30:00,GRAVE,PERDIDA DE CARRIL,0,1
5/6/2019,15:30:00,GRAVE,PERDIDA DE CARRIL,0,1
5/6/2019,18:30:00,GRAVE,CHOQUE LATERAL,0,2
6/6/2019,03:05:00,LEVE,PERDIDA DE CARRIL,0,0
7/6/2019,06:30:00,GRAVE,COLISIÓN,0,1
7/6/2019,18:35:00,LEVE,CHOQUE LATERAL,0,0
7/6/2019,17:15:00,LEVE,ROZAMIENTO,0,0
8/6/2019,10:00:00,FATAL,CHOQUE LATERAL,1,0
9/6/2019,13:30:00,GRAVE,CHOQUE LATERAL,0,1
9/6/2019,19:00:00,GRAVE,ROZAMIENTO,0,7
10/6/2019,06:20:00,GRAVE,ATROPELLO,0,1
10/6/2019,15:20:00,LEVE,ESTRELLAMIENTO,0,0
11/6/2019,18:40:00,GRAVE,ATROPELLO,0,1
11/6/2019,05:00:00,GRAVE,CHOQUE LATERAL,0,1
12/6/2019,11:11:00,GRAVE,CHOQUE LATERAL,0,1
12/6/2019,10:40:00,LEVE,CHOQUE LATERAL,0,0
12/6/2019,23:00:00,GRAVE,PERDIDA DE CARRIL,0,1
13/6/2019,12:30:00,GRAVE,CHOQUE LATERAL,0,1
14/6/2019,08:20:00,LEVE,PERDIDA DE CARRIL,0,0
15/6/2019,03:50:00,LEVE,ROZAMIENTO,0,0
16/6/2019,05:30:00,FATAL,CHOQUE FRONTAL,1,0
16/6/2019,18:10:00,LEVE,CHOQUE LATERAL,0,0
16/6/2019,17:38:00,FATAL,CHOQUE FRONTAL,1,0
18/6/2019,06:00:00,GRAVE,ROZAMIENTO,0,1
18/6/2019,18:00:00,GRAVE,CHOQUE LATERAL,0,2
20/6/2019,13:00:00,GRAVE,CHOQUE LATERAL,0,1
20/6/2019,14:00:00,LEVE,CHOQUE LATERAL,0,0
20/6/2019,20:15:00,GRAVE,CHOQUE FRONTAL,0,1
22/6/2019,20:00:00,GRAVE,VOLCAMIENTO,0,1
22/6/2019,18:50:00,GRAVE,CHOQUE LATERAL,0,1
22/6/2019,10:15:00,GRAVE,ESTRELLAMIENTO,0,1
22/6/2019,22:45:00,LEVE,PERDIDA DE CARRIL,0,0
23/6/2019,02:05:00,LEVE,ROZAMIENTO,0,0
23/6/2019,06:00:00,GRAVE,CHOQUE POR ALC,0,1
23/6/2019,14:20:00,GRAVE,CHOQUE LATERAL,0,2
24/6/2019,17:00:00,GRAVE,CHOQUE FRONTAL,0,1
25/6/2019,14:50:00,LEVE,ATIPICO,0,0
25/6/2019,18:15:00,GRAVE,ROZAMIENTO,0,1
25/6/2019,14:35:00,GRAVE,CHOQUE LATERAL,0,1
26/6/2019,15:30:00,LEVE,PERDIDA DE CARRIL,0,0
27/6/2019,11:50:00,GRAVE,ATROPELLO,0,1
27/6/2019,22:00:00,GRAVE,CHOQUE LATERAL,0,1
27/6/2019,20:35:00,GRAVE,VOLCAMIENTO,0,1
28/6/2019,09:00:00,LEVE,PERDIDA DE CARRIL,0,0
28/6/2019,14:40:00,GRAVE,PERDIDA DE CARRIL,0,2
28/6/2019,18:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
28/6/2019,17:00:00,LEVE,CHOQUE LATERAL,0,0
29/6/2019,13:20:00,LEVE,CHOQUE LATERAL,0,0
29/6/2019,20:05:00,GRAVE,PERDIDA DE CARRIL,0,2
29/6/2019,21:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
30/6/2019,03:00:00,LEVE,ESTRELLAMIENTO,0,0
30/6/2019,06:00:00,GRAVE,ATROPELLO,0,1
1/7/2019,21:00:00,GRAVE,ESTRELLAMIENTO,0,1
1/7/2019,20:20:00,GRAVE,PERDIDA DE CARRIL,0,1
2/7/2019,19:30:00,LEVE,CHOQUE LATERAL,0,0
3/7/2019,15:45:00,GRAVE,CHOQUE LATERAL,0,1
3/7/2019,20:30:00,GRAVE,ATROPELLO,0,1
3/7/2019,13:30:00,GRAVE,CHOQUE POR ALC,0,1
3/7/2019,20:15:00,GRAVE,PERDIDA DE CARRIL,0,2
4/7/2019,15:15:00,LEVE,CHOQUE POR ALC,0,0
4/7/2019,11:00:00,LEVE,ROZAMIENTO,0,0
4/7/2019,23:30:00,FATAL,ATROPELLO,1,1
4/7/2019,15:30:00,LEVE,PERDIDA DE CARRIL,0,0
5/7/2019,20:20:00,LEVE,CHOQUE POR ALC,0,0
5/7/2019,22:30:00,GRAVE,PERDIDA DE CARRIL,0,1
6/7/2019,14:20:00,GRAVE,ATROPELLO,0,1
6/7/2019,21:05:00,GRAVE,ROZAMIENTO,0,1
7/7/2019,11:45:00,GRAVE,PERDIDA DE CARRIL,0,1
7/7/2019,12:00:00,LEVE,CHOQUE POR ALC,0,0
7/7/2019,16:50:00,GRAVE,CHOQUE LATERAL,0,1
8/7/2019,10:00:00,GRAVE,CAÍDA DE PASAJERO,0,1
8/7/2019,18:00:00,GRAVE,ATROPELLO,0,1
9/7/2019,17:45:00,GRAVE,ESTRELLAMIENTO,0,1
9/7/2019,16:30:00,LEVE,PERDIDA DE CARRIL,0,0
10/7/2019,08:00:00,GRAVE,CHOQUE LATERAL,0,1
10/7/2019,21:00:00,GRAVE,CHOQUE LATERAL,0,1
11/7/2019,13:45:00,LEVE,CHOQUE LATERAL,0,0
11/7/2019,20:00:00,LEVE,ROZAMIENTO,0,0
12/7/2019,11:40:00,GRAVE,CHOQUE LATERAL,0,1
13/7/2019,20:15:00,GRAVE,CHOQUE LATERAL,0,1
13/7/2019,20:35:00,GRAVE,PERDIDA DE CARRIL,0,1
14/7/2019,03:40:00,GRAVE,ESTRELLAMIENTO,0,1
14/7/2019,12:00:00,LEVE,ATIPICO,0,0
14/7/2019,20:15:00,LEVE,ROZAMIENTO,0,0
14/7/2019,23:48:00,GRAVE,VOLCAMIENTO,0,2
15/7/2019,14:10:00,GRAVE,CHOQUE LATERAL,0,2
15/7/2019,15:15:00,LEVE,CHOQUE POR ALC,0,0
15/7/2019,11:00:00,GRAVE,COLISIÓN,0,3
15/7/2019,22:49:00,GRAVE,CHOQUE LATERAL,0,1
15/7/2019,16:30:00,GRAVE,CHOQUE LATERAL,0,2
16/7/2019,06:45:00,LEVE,CHOQUE POR ALC,0,0
17/7/2019,11:25:00,LEVE,PERDIDA DE CARRIL,0,0
17/7/2019,18:15:00,GRAVE,CHOQUE POR ALC,0,3
19/7/2019,15:11:00,LEVE,ATROPELLO,0,0
19/7/2019,19:28:00,GRAVE,CHOQUE FRONTAL,0,1
22/7/2019,20:34:00,GRAVE,PERDIDA DE CARRIL,0,1
22/7/2019,13:05:00,GRAVE,CHOQUE LATERAL,0,1
23/7/2019,05:50:00,GRAVE,ATROPELLO,0,1
24/7/2019,13:00:00,GRAVE,ROZAMIENTO,0,2
25/7/2019,07:05:00,GRAVE,CHOQUE LATERAL,0,4
25/7/2019,07:15:00,GRAVE,CHOQUE POR ALC,0,1
25/7/2019,14:30:00,LEVE,PERDIDA DE CARRIL,0,0
26/7/2019,19:20:00,GRAVE,ROZAMIENTO,0,3
26/7/2019,08:25:00,LEVE,CHOQUE LATERAL,0,0
27/7/2019,07:40:00,GRAVE,CHOQUE LATERAL,0,4
27/7/2019,16:38:00,GRAVE,CHOQUE LATERAL,0,1
27/7/2019,19:50:00,GRAVE,ATROPELLO,0,2
27/7/2019,23:15:00,LEVE,ESTRELLAMIENTO,0,0
27/7/2019,19:35:00,GRAVE,ROZAMIENTO,0,3
28/7/2019,17:10:00,GRAVE,ATIPICO,0,2
29/7/2019,11:39:00,GRAVE,PERDIDA DE CARRIL,0,1
30/7/2019,06:13:00,GRAVE,ATROPELLO,0,1
30/7/2019,16:10:00,GRAVE,CHOQUE LATERAL,0,1
31/7/2019,01:00:00,LEVE,PERDIDA DE CARRIL,0,0
31/7/2019,20:40:00,GRAVE,ROZAMIENTO,0,1
1/8/2019,08:20:00,LEVE,ATROPELLO,0,0
1/8/2019,09:42:00,LEVE,CHOQUE LATERAL,0,0
2/8/2019,04:00:00,GRAVE,CHOQUE FRONTAL,0,1
2/8/2019,08:35:00,GRAVE,CHOQUE POR ALC,0,1
2/8/2019,16:40:00,LEVE,CHOQUE LATERAL,0,0
2/8/2019,17:20:00,GRAVE,CHOQUE POR ALC,0,1
3/8/2019,19:25:00,GRAVE,CHOQUE POR ALC,0,1
3/8/2019,17:45:00,GRAVE,CHOQUE LATERAL,0,1
4/8/2019,04:40:00,LEVE,PERDIDA DE CARRIL,0,0
4/8/2019,10:45:00,FATAL,ATROPELLO,1,3
4/8/2019,15:40:00,LEVE,CHOQUE LATERAL,0,0
4/8/2019,19:50:00,GRAVE,PERDIDA DE CARRIL,0,1
5/8/2019,08:05:00,LEVE,CHOQUE LATERAL,0,0
5/8/2019,13:00:00,GRAVE,PERDIDA DE CARRIL,0,2
5/8/2019,20:00:00,GRAVE,ATROPELLO,0,1
6/8/2019,11:20:00,LEVE,ESTRELLAMIENTO,0,0
6/8/2019,13:05:00,GRAVE,VOLCAMIENTO,0,1
7/8/2019,16:30:00,GRAVE,ATROPELLO,0,1
7/8/2019,17:30:00,LEVE,ATROPELLO,0,0
8/8/2019,16:00:00,GRAVE,CHOQUE POR ALC,0,1
9/8/2019,03:05:00,GRAVE,CHOQUE LATERAL,0,1
9/8/2019,05:00:00,FATAL,ESTRELLAMIENTO,1,1
10/8/2019,07:15:00,GRAVE,ATROPELLO,0,1
10/8/2019,02:20:00,GRAVE,ROZAMIENTO,0,2
10/8/2019,17:00:00,LEVE,CHOQUE POR ALC,0,0
10/8/2019,18:00:00,LEVE,PERDIDA DE CARRIL,0,0
11/8/2019,07:40:00,LEVE,CHOQUE POR ALC,0,0
11/8/2019,09:40:00,GRAVE,CHOQUE POR ALC,0,2
11/8/2019,20:20:00,LEVE,CHOQUE LATERAL,0,0
12/8/2019,14:10:00,GRAVE,CHOQUE LATERAL,0,2
12/8/2019,18:05:00,FATAL,CHOQUE LATERAL,1,0
12/8/2019,17:45:00,LEVE,PERDIDA DE CARRIL,0,0
12/8/2019,19:30:00,GRAVE,PERDIDA DE CARRIL,0,2
12/8/2019,19:20:00,GRAVE,CAÍDA DE PASAJERO,0,1
13/8/2019,22:00:00,LEVE,PERDIDA DE CARRIL,0,0
13/8/2019,20:30:00,GRAVE,CAÍDA DE PASAJERO,0,1
14/8/2019,12:30:00,LEVE,CHOQUE LATERAL,0,0
15/8/2019,08:20:00,GRAVE,CHOQUE POR ALC,0,1
15/8/2019,22:05:00,FATAL,ATROPELLO,1,0
16/8/2019,09:00:00,LEVE,CHOQUE POR ALC,0,0
16/8/2019,04:30:00,LEVE,PERDIDA DE CARRIL,0,0
16/8/2019,12:50:00,GRAVE,PERDIDA DE CARRIL,0,1
16/8/2019,19:04:00,GRAVE,CHOQUE LATERAL,0,3
17/8/2019,15:15:00,GRAVE,ESTRELLAMIENTO,0,1
17/8/2019,20:15:00,GRAVE,PERDIDA DE CARRIL,0,2
17/8/2019,23:00:00,GRAVE,PERDIDA DE CARRIL,0,1
17/8/2019,20:30:00,LEVE,PERDIDA DE CARRIL,0,0
18/8/2019,01:40:00,GRAVE,ESTRELLAMIENTO,0,1
18/8/2019,10:55:00,LEVE,ROZAMIENTO,0,0
18/8/2019,01:00:00,LEVE,CHOQUE POR ALC,0,0
